accuracy,cohen_kappa,f1,kfold,knn,precision,predict_time,recall,train_size
0.9416666666666667,0.9351068728002002,0.9414927262984546,10,5,0.9432964354634883,10.124983310699463,0.9416666666666667,6000
0.9283333333333333,0.9202692304126531,0.9277975193633116,10,5,0.9296720465820884,10.055016994476318,0.9283333333333333,6000
0.94,0.93311513177248,0.9399780818664069,10,5,0.9426628639658449,10.159823417663574,0.94,6000
0.9466666666666667,0.9405174977694062,0.9465791179843603,10,5,0.9475666073446922,10.285127639770508,0.9466666666666667,6000
0.935,0.9276308057722165,0.9348839739493429,10,5,0.9369071344064689,10.15042781829834,0.935,6000
0.94,0.933298953472932,0.9395826588413212,10,5,0.9403007828809455,10.230231046676636,0.94,6000
0.9233333333333333,0.9147398174320004,0.9238357816536226,10,5,0.9279022113330763,10.278765678405762,0.9233333333333333,6000
0.9566666666666667,0.9517476028456542,0.9567520425858433,10,5,0.9574935067688088,10.352653741836548,0.9566666666666667,6000
0.9266666666666666,0.918317842600958,0.9268104291620635,10,5,0.9291805901313747,10.298072099685669,0.9266666666666666,6000
0.945,0.9387605506601798,0.9452219334624123,10,5,0.9472528380253734,10.292620658874512,0.945,6000
0.9508333333333333,0.9453332087630557,0.9507343547278627,10,5,0.9518495529978547,30.852099418640137,0.9508333333333333,12000
0.9516666666666667,0.9461567858695602,0.9513941389958714,10,5,0.952511879051209,30.873412132263184,0.9516666666666667,12000
0.9541666666666667,0.949040140155057,0.9541966218179931,10,5,0.9553391201294835,30.82084846496582,0.9541666666666667,12000
0.9591666666666666,0.9545773024016093,0.959194835245965,10,5,0.9600439154887689,30.95490789413452,0.9591666666666666,12000
0.9491666666666667,0.9434560846119442,0.9492178611101817,10,5,0.951222797556429,30.789050817489624,0.9491666666666667,12000
0.9533333333333334,0.9480652368634803,0.9534138367174517,10,5,0.9545581093695786,30.966411113739014,0.9533333333333334,12000
0.9408333333333333,0.9342246459942655,0.9409121561106737,10,5,0.9431316384926551,30.900570154190063,0.9408333333333333,12000
0.9583333333333334,0.953679113603518,0.9581314533658654,10,5,0.9588128353938489,31.161205291748047,0.9583333333333334,12000
0.9466666666666667,0.9406509386502262,0.9465748312903791,10,5,0.94858015861141,31.08031702041626,0.9466666666666667,12000
0.9516666666666667,0.9462188198585462,0.9516630223187684,10,5,0.9525392427585156,31.095376014709473,0.9516666666666667,12000
0.9594444444444444,0.9548986300373065,0.9593255560663262,10,5,0.9601143413966445,69.87705850601196,0.9594444444444444,18000
0.9644444444444444,0.9604663596861194,0.9643934993192065,10,5,0.9648257455335104,68.73038244247437,0.9644444444444444,18000
0.96,0.9554990900662707,0.9600516984858096,10,5,0.9608264537251561,69.25668692588806,0.96,18000
0.9561111111111111,0.9511821171375143,0.9559733456142315,10,5,0.956910483283585,68.96635222434998,0.9561111111111111,18000
0.9583333333333334,0.9536815610754936,0.9583265274174017,10,5,0.9592241579892578,69.43848466873169,0.9583333333333334,18000
0.9555555555555556,0.9505720427922539,0.9555042881895318,10,5,0.9566044942521268,69.4452428817749,0.9555555555555556,18000
0.9611111111111111,0.9567483847581308,0.961236615885361,10,5,0.9620472763286366,69.7324960231781,0.9611111111111111,18000
0.9527777777777777,0.9474896086053892,0.9527201187437182,10,5,0.9533476558238061,68.78058385848999,0.9527777777777777,18000
0.9572222222222222,0.9523638658269509,0.9570583523137526,10,5,0.9576866018920065,69.22170639038086,0.9572222222222222,18000
0.9588888888888889,0.9542834549352246,0.9587236144904842,10,5,0.9591569602373639,67.63811826705933,0.9588888888888889,18000
0.9645833333333333,0.9606144227281038,0.964536723950341,10,5,0.9649244537635849,124.00537753105164,0.9645833333333333,24000
0.9683333333333334,0.964799027341545,0.9683093418176427,10,5,0.9687005220216552,122.75270128250122,0.9683333333333334,24000
0.9620833333333333,0.9578269933504137,0.9620412046576098,10,5,0.9626487787103578,122.1438992023468,0.9620833333333333,24000
0.9616666666666667,0.9573917416395766,0.9616764656887739,10,5,0.9626129517564682,122.1486222743988,0.9616666666666667,24000
0.9608333333333333,0.9564362033687791,0.9607971493865117,10,5,0.9616549378074848,121.97059035301208,0.9608333333333333,24000
0.9595833333333333,0.955059164378442,0.9595832748252502,10,5,0.960290177619701,121.50925421714783,0.9595833333333333,24000
0.96125,0.9568839872112342,0.961154562258092,10,5,0.9615495843540746,121.24107789993286,0.96125,24000
0.9591666666666666,0.9545892119258924,0.9590486820673361,10,5,0.9592858537148494,121.05040955543518,0.9591666666666666,24000
0.96,0.9555344292629774,0.9599988347630493,10,5,0.9605563573354665,120.39013409614563,0.96,24000
0.9595833333333333,0.955048768610447,0.9595209853600183,10,5,0.9599468265085718,120.80479907989502,0.9595833333333333,24000
0.964,0.9599771622770426,0.9639162021096183,10,5,0.9642965515069494,188.21235585212708,0.964,30000
0.9666666666666667,0.9629429109603381,0.9666496218575974,10,5,0.9671525859668225,187.3363597393036,0.9666666666666667,30000
0.962,0.9577496369495485,0.9620465135309455,10,5,0.9627710344828271,188.42165875434875,0.962,30000
0.9623333333333334,0.9581116898040888,0.9622768279848797,10,5,0.9630224781999666,188.06631731987,0.9623333333333334,30000
0.9623333333333334,0.9581015736505123,0.9623370551167076,10,5,0.9629786034244351,188.38541102409363,0.9623333333333334,30000
0.966,0.9621918870461621,0.9659180796158461,10,5,0.9662626336479571,187.33416509628296,0.966,30000
0.962,0.9577460769023871,0.9619743186293106,10,5,0.9625460639761257,187.6842360496521,0.962,30000
0.958,0.9533061355984881,0.9579741386378203,10,5,0.958461930607389,187.09648489952087,0.958,30000
0.9636666666666667,0.9596193649719108,0.9636586619346033,10,5,0.9639489910619935,187.2622139453888,0.9636666666666667,30000
0.957,0.9521962311360399,0.956860436223651,10,5,0.9573876539180217,186.63142013549805,0.957,30000
0.9675595238095238,0.9639394426032681,0.967461197549875,10,5,0.9678653237554591,234.50213408470154,0.9675595238095238,33600
0.9666666666666667,0.9629365605734905,0.9666298358944466,10,5,0.9670639035949685,233.52285742759705,0.9666666666666667,33600
0.9651785714285714,0.9612968394190982,0.9651552869095977,10,5,0.9658157489460452,236.96755027770996,0.9651785714285714,33600
0.9648809523809524,0.9609542110127087,0.9648660436695295,10,5,0.9652663588884874,233.77730536460876,0.9648809523809524,33600
0.9654761904761905,0.9615885938937927,0.9653951833371682,10,5,0.9657919810196827,236.62113237380981,0.9654761904761905,33600
0.9645833333333333,0.960612523334105,0.964518314613121,10,5,0.9647908694397725,233.5981924533844,0.9645833333333333,33600
0.9630952380952381,0.9589782528815848,0.963137433137687,10,5,0.9636563313674559,236.62175941467285,0.9630952380952381,33600
0.9630952380952381,0.9589862363109033,0.963108206314187,10,5,0.9635110020209189,233.4040298461914,0.9630952380952381,33600
0.9607142857142857,0.9563241071883142,0.9605915751002446,10,5,0.9610622599985789,237.15420651435852,0.9607142857142857,33600
0.9672619047619048,0.9636049888737221,0.9672236042550019,10,5,0.9676346983763617,205.61925840377808,0.9672619047619048,33600
